title,description
"Microsoft Surface 10"" Touch Screen Tablet PC Windows 10","Microsoft Surface 10"" Touch Screen Tablet PC Win 10 $75 Please do not send offers, we will not take them. Great cheap laptop for school or basic use Features: Intel Core i5 3317u 4GB Ram 120GB SSD Wifi BT 10"" Touch Screen Windows 10 Pro Price is for the laptop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) 24"" 144hz 1080p displays only $125!!!! 32"" QHD 165Hz Monitors $225 (used) $250 (new) Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
Apple iMac 5k Intel Quad Core All in One Desktop Mac OS Sequoia,"Apple iMac 27"" 5k Intel Quad Core All in One Desktop Mac OS Sequoia $299 Please do not send offers, we will not take them. No one beats our prices! We have 13 of these in stock Features: 2017 Model Series Intel 3.4Ghz Quad Core i5 Processor 16GB Ram 256GB SSD AMD RX 570 4GB Dedicated Graphics Wifi BT 27"" 5k Display Mac OS Sequoia installed Price is for the desktop and power cord only (we have keyboards available at additional cost if needed, but any usb or bluetooth keyboard and mice will work) Wired Light Up Keyboard and Mice Start at $30 (new) 24"" 144hz 1080p displays only $125!!!! 32"" QHD 165Hz Monitors $225 (used) $250 (new) Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
"Apple Macbook Pro Core i9 8 Core Laptop 16"" Mac OS Sequoia","Apple MacBook Pro Core i9 8 Core Laptop 16"" Mac OS Sequoia $550 No one beats our prices Please do not send offers This unit has a new battery Features: 2019 Model Series Core i9 2.3Ghz 8 Core CPU 16GB Ram 1TB SSD AMD RX 5500m 4GB Dedicated Graphics 16"" Retina Display Touchbar with Touch ID Wifi BT Mac OS Sequoia Price is for the laptop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
Apple iMac Core i7 4k Display Mac OS Sequoia,"Apple iMac Core i7 4k Display Mac OS Sequoia $199 Please do not send offers, we will not take them. No one beats our prices! Features: Intel Core i7 2.3Ghz Quad Core CPU 16gb ram 256GB SSD 21.5"" 4k Display wifi BT Mac OS Sequoia OS Price is for the Desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) 24"" 144hz 1080p displays only $125!!!! 32"" QHD 165Hz Monitors $225 (used) $250 (new) Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
AMD Ryzen 5 Hexacore Budget Gaming PC,"AMD Ryzen 5 Hexacore Budget Gaming PC $399 No one beats our prices Please do not send offers, we will not take them. This pc is themed (see photos) Features: AMD Ryzen 5 3600 Liquid Cooled Hexacore CPU 240 Rad Liquid Cooler 8GB DDR4 RGB Ram 500GB Nvme SSD 500GB HD 1TB HD Nvidia GTX 1650 4GB Dedicated Graphics Hyte Glass case with rgb fans Windows 11 Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
Apple Mac Mini M1 8 Core Mac OS Sequoia,"Apple Mac mini M1 $299 Please do not send offers, we will not take them. No one beats our prices! Features: M1 8 Core CPU 8gb ram 256GB SSD wifi BT Mac OS Sequoia OS Price is for the Desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) 24"" 144hz 1080p displays only $125!!!! 32"" QHD 165Hz Monitors $225 (used) $250 (new) Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
Mini ITX Gaming PC AM5 Nvidia RTX 4070 Super 12GB 4TB SSD,"AMD Ryzen 5 Mini ITX Gaming PC Nvidia RTX 4070 Super 12GB $1499 Please do not send offers, we will not take them. No one beats our prices! This pc is vr ready Great small computer with a handle! Features: AMD Ryzen 5 7600X Hexacore CPU 32GB DDR5 Ram 4TB NVME Gen 4 SSD Nvidia RTX 4070 Super 12GB Dedicated Graphics Wifi 850w Gold Rated SFF Power Supply Windows 11 Price is for the Desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) 24"" 144hz 1080p displays only $125!!!! 32"" QHD 165Hz Monitors $225 (used) $250 (new) Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
"Apple Macbook Pro Touchbar 16"" Core i9 64GB 1TB SSD AMD RX 5500m 8GB","Apple MacBook Pro Retina Touchbar 16"" Core i9 64GB Mac OS Sequoia $650 No one beats our prices Please do not send offers, we will not take them. This unit has a small dent in one corner, price reflective of condition. Features: 2019 Model Series Core i9 2.4Ghz Eight Core CPU 64GB Ram 1TB SSD AMD 5500M 8GB Dedicated Graphics WIfi BT Touchbar 16"" Retina Display Mac OS Sequoia Installed Price is for the laptop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
MacBook Pro Case,MacBook Pro 14 Inch Case Cover Pro/Max. New grey plastic protector case for laptop. Silicone keyboard skin and and port cover. Screen protector well. 585.257.three.two.two.one
LG 27BK430H-B 27” monitor (2),Moving sale! Two identical display monitors. Both 27”. AMD Freesync gaming monitors. $75 each or $150 for both. More information: https://a.co/d/dD3y6fI
Apple iMac Desktop! Magic Mouse! SPECS IN PICS! NO OPERATING SYSTEM,2011 Apple iMac (A1311) Desktop! SPECS SHOWN IN PICS!!! NO OPERATING SYSTEM!!! ALL INFO WIPED CLEAN!!! INCLUDES WIRED KEYBOARD AND WIRELESS APPLE MAGIC MOUSE!!! REDUCED TO $125 VERY FIRM!!! CASH ONLY!!! WILL NOT SEPARATE!!!!
Dell Latitude 5590 8th Gen i5/16GB/500GB/Nvidia Graphics,"Processor: Intel Core i5-8350U Processor 6M Cache, 1.70 GHz up to 3.60 GHz Memory: 16 GB DDR4-2400T SDRAM (8+8) Video Graphics: NVIDIA GeForce MX130, 2GB GDDR5 Intel HD Graphics 620 Display: 15.6"" Non-touch HD anti-glare Backlight (1920x1080) Storage: 500 GB HDD 7200 RPM SATA 6 Gb/s 32MB Cache 7 MM 2.5 Inch Network: Gigabit Ethernet Wireless Connectivity: Intel Dual Band Wireless AC WWAN: DW5811E Sierra Wireless 4G Card Reader: Up to SD4.0 Battery: 4-cell Lithium 68 Wh (excellent health) Bluetooth: 4.2 Number of USB Ports: 3 USB 3.1 Interfaces: LAN, combo jack, VGA, HDMI, Display Port over USB Type C, Port Dock WebCam: 1.0 pixels Windows 11 Pro 2 available **PRICE FAIR & FIRM**"
Dell Latitude 5530 12th Gen i5/32GB/256GB,"Mint condition Dell Latitude 5530!! Super FAST. PROCESSOR: 1.3 GHz Intel Core i5-1235u - up to 4.4 GHz Max Turbo Frequency 10 Cores/12 Threads MEMORY: 32GB DDR4-3200 RAM STORAGE: 256GB Nvme SSD - Solid State Drive and empty slot for 2nd drive SCREEN: 15.6"" Full HD Display 1920 x 1080 Maximum Resolution WEBCAM: Integrated GRAPHICS: Intel UHD Graphics WIRELESS: Intel Wi-Fi 6E AX211 + Bluetooth KEYBOARD: Backlit AC ADAPTER (POWER CORD): Included BATTERY: Included Holds great charge - Health shows excellent in BIOS WINDOWS 11 PRO. 5 AVAILABLE **PRICE FAIR & FIRM**"
Dell Latitude 5540 13th Gen i5/32GB/512GB/Win 11 Pro,"This Dell Latitude 5540 is a high-performance business-class laptop built for modern professionals. With a powerful 13th Gen Intel Core i5 processor and lightning-fast DDR4 memory, it's optimized for multitasking, remote work, and reliable daily productivity. 💻 Key Specifications: Processor: 13th Gen Intel® Core™ i5-1345 10 Cores (2 Performance + 8 Efficiency), 12 Threads, 12 MB Cache, Up to 4.7 GHz Turbo Memory: 32 GB DDR4 (2 x 16 GB) Storage: 512 GB M.2 PCIe NVMe Gen4 x4 SSD (Class 35) 2 x 256GB (Fast boot-up times and file access) Display: 15.6"" Full HD (1920x1080) Anti-Glare, 250 nits brightness, with IR Camera for Windows Hello Wi-Fi & Bluetooth: Intel® Wi-Fi 6E AX211 (2x2) + Bluetooth (Latest wireless standard with improved speed and reliability) Battery: 3-Cell 54 Wh Lithium-ion with ExpressCharge™ Operating System: Windows 11 Pro Keyboard: English US Backlit Keyboard with Numeric Keypad Camera: FHD IR Camera with Temporal Noise Reduction, Privacy Shutter, and Dual Microphone Power Adapter: 100W USB-C Adapter *** PRICE FAIR & FIRM***"
HP Deskjet 2725,Needs ink cartridges hp67 Text show contact info
APC Smart-UPS 2200 XL Uninterruptible Power Supply SU2200RMXL3U,"APC Smart-UPS 2200XL battery backup designed to keep your network up and running during power outages and surges. Good for home, or small business. It is a working unit and can be shown to be working before purchase. This is a discontinued product from APC, but thes UPS's themselves are very durable. This will need new batteries. It does not come with any batteries. https://www.apc.com/us/en/product/SU2200RMXL3U/apc-smartups-xl-2200-va-rm-3u-120v/"
Intel 12th Gen Hexacore Budget Gaming PC,"Intel 12th Gen Hexacore Budget Gaming PC $499 No one beats our prices Please do not send offers, we will not take them. This pc is themed (see photos) Features: Intel Core i5 12400f Liquid Cooled Hexacore CPU 240 Rad Liquid Cooler 16GB DDR4 RGB Ram 1TB Nvme SSD 1TB SSD Game Drive Nvidia GTX 1660ti 6GB Dedicated Graphics Wifi Glass case with rgb fans Windows 11 Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
AMD Ryzen 7 9800X3D Gaming PC Nvidia RTX 4090 24GB,"AMD Ryzen 7 9800X3D Gaming PC Nvidia RTX 4090 24GB $2999 No one beats our prices Please do not send offers, we will not take them. This pc is vr ready This unit won't last! Features: AMD Ryzen 7 9800X3d 8 Core CPU 360 Rad Liquid Cooler 64GB DDR5 Ram 2TB Nvme Gen 4 SSD Nvidia RTX 4090 24GB Dedicated Graphics Corsair Glass case with rgb fans 1000W Gold Rated Power Supply Windows 11 Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
Intel Alderlake Budget DDR5 Gaming PC Nvidia GTX 1660 Super 6GB,"Intel Alderlake Budget DDR5 Gaming PC Nvidia GTX 1660 Super 6GB $399 Please do not send offers, we will not take them. This unit is a bunch of spare parts we had lying around Features: Intel Pentium G6900 Alderlake CPU 16GB DDR5 RGB Ram 256GB M.2 SSD HP Omen Glass Case with rgb fans Nvidia GTX 1660 Super 6GB 500W Power Supply Wifi 6e Windows 11 Pro Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
AMD Ryzen 7 8 Core Liquid Cooled Gaming PC Nvidia RTX 3080 10GB,"AMD Ryzen 7 8 Core Liquid Cooled Gaming PC Nvidia RTX 3080 10GB $750 Please do not send offers, we will not take them. This unit was a trade in that we upgraded. This unit is vr ready and great for 1440p high fps gaming! Features: AMD Ryzen 7 5800X 8 Core CPU 32GB DDR4 RGB Ram 1TB NVME SSD 2TB Storage HD Nzxt Glass Case with light up fans Nvidia RTX 3080 10GB 850W Power Supply Wifi Windows 11 Pro Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
AMD Ryzen 5 8500G Hexacore AM5 Gaming PC 32GB DDR5 Nvidia RTX 4060ti,"AMD Ryzen 5 8500G Hexacore AM5 Gaming PC 32GB DDR5 Nvidia RTX 4060ti $999 No one beats our prices Please do not send offers This pc is vr ready Features: AMD Ryzen 5 8500G Hexacore CPU 32GB DDR5 Ram 1TB Nvme SSD Nvidia RTX 4060ti 8GB Dedicated Graphics Glass case with rgb fans Windows 11 Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
AMD Ryzen 5 Hexacore Budget Gaming PC AMD RX 6600 8GB,"AMD Ryzen 5 Hexacore Budget Gaming PC AMD RX 6600 8GB $550 No one beats our prices Please do not send offers This pc is vr ready We have a bunch of these available (also models with 4x video out for $575) Features: AMD Ryzen 5 Hexacore CPU 16GB DDR4 Ram 1TB NVME SSD AMD RX 6600 8GB Dedicated Graphics with 2 x video out Glass case with rgb fans Windows 11 Price is for the Desktop and power cord Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
"Apple Macbook Pro Retina Touchbar 16"" Core i7 16GB Mac OS Sequoia","Apple MacBook Pro Retina Touchbar 16"" Core i7 16GB Mac OS Sequoia $450 No one beats our prices Please do not send offers, we will not take them. Features: 2019 Model Series Core i7 2.6Ghz Hexacore CPU 16GB 512GB SSD AMD 5300M 4GB Dedicated Graphics WIfi BT Touchbar 16"" Retina Display Mac OS Sequoia Installed Price is for the laptop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
"Fellowes 50 3.5"" Tray Holder Old Maplinx Software 30ish Unused HD Disk",Fellowes 50 3.5 diskette tray (no key) along with old Windows Maplinx software and what looks to be about 30 HD 3.5 diskettes. There was a note if front of most of them that read unused. My apologies to whoever wanted this and I couldn't find them. My daughter cleaned out a closet I had them in and she must have put them in the basement and I just found them) Good Shape for all. $15 for all. I'm in West Irondequoit. Call or text show contact info or use Craigslist mail.
SONY DVR-AD-7190A-OB,SONY DVR -AD- 7190A-OB REPLECATOR DVD OR CD NO SOFTWARE WORKING
Brother HL-53 Laser Printer,"BEFORE contacting me… PLEASE READ description. CLICK ‘See More’ if needed. Also, be sure to check out the other items I have for sale (search for spock88 ). Text or Call: (five 8 fivse ) – niner 5 3 - 9 zerr0 3 f0re, coded to avoid spam. This needs a new toner cartridge (generics cost $20), as the current one feels light and it is old. There are no other issues with this printer. It has great online reviews, the toner and drum are cheap, and it has wireless, usb, ethernet network, and a parallel printer port (yes, it really does). It also has the optional extra paper feed tray. If one runs out of paper, the other tray is used. This printer will serve you well."
"UPS Battery Backup APC 1500VA, AVR, BX1500G – Tests Good","BEFORE contacting me… PLEASE READ description. CLICK ‘See More’ if needed. Also, be sure to check out the other items I have for sale (search for spock88 ). UPS Battery Backup APC 1500VA w/ Surge Protection, AVR, BX1500G – Tests Good I tested this with a 45 watt light bulb and it works perfect. If you get it home and for some strange reason it fails, I will refund you. I prefer call or texting, phone number (five 8 fivse ) – niner 5 3 - 9 zerr0 3 f0re, coded to avoid spam. Apologies for the inconvenience. Thank you, Frank…"
Battery Backup - Vertiv Liebert PST5 UPS - 660VA/400W – Tested Good,"BEFORE contacting me… PLEASE READ description. CLICK ‘See More’ if needed. Also, be sure to check out the other items I have for sale (search for spock88 ). Battery Backup w/ Surge Protection - Vertiv Liebert PST5 UPS - 660VA/400W – Tested Good I tested this with a 45 watt light bulb and it works perfect. If you get it home and for some strange reason it fails, I will refund you. I prefer call or texting, phone number (five 8 fivse ) – niner 5 3 - 9 zerr0 3 f0re, coded to avoid spam. Apologies for the inconvenience. Thank you, Frank…"
(2) Laser Printers – Brother HL-L5100DN,"BEFORE contacting me… PLEASE READ description. CLICK ‘See More’ if needed. Also, be sure to check out the other items I have for sale (search for spock88 ). Text or Call: (five 8 fivse ) – niner 5 3 - 9 zerr0 3 f0re, coded to avoid spam. You get two identical printers. Printer #1 works flawlessly (this is the one shown in pictures/video). Printer #2 (not shown) works well, but creases the paper. You can use as is, fix it, or use for parts. Also included is an extra brand new drum. Generic toner and drums are cheap for this model ($20). Printers connect via ethernet network cable, or standard USB printer."
"Apple Mac Pro A1481 Tower - 6 core 3.5, D500 gpu, 64Gb, 512Gb","Late 2013 model Apple Mac Pro (A1481) tower. Running Mac OS Monterey on a 512Gb internal flash drive. Powered by a 3.5 GHz 6-Core Intel Xeon E5 CPU, TurboBoost to 3.9 GHz. It has 64Gb of RAM and dual AMD FirePro D500 video cards, each card has 3 Gbs GDDR5 memory (6 Gbs total). Connectivity includes six Thunderbolt 2 ports, one HDMI 1.4 UltraHD port, 4 USB 3.0 ports, and Dual Gigabit Ethernet ports in addition to 802.11ac and Bluetooth 4.0. It is in excellent condition."
Apple Mac Pro Tower A1481 - 8 core 3.0 / 64Gb / D300 / 512Gb,"Apple Mac Pro version 6,1. This model has an 8 core 3.0Ghz CPU (Turbo boost to 3.9Ghz). It is running Mac Monterey on an internal 512Gb Apple SSD Flash drive. It has 64Gb of RAM and Dual AMD D300 video (2 Gbs/card - 4 Gbs total). Connectivity includes six Thunderbolt 2 ports, one HDMI 1.4 UltraHD port, 4 USB 3.0 ports, and Dual Gigabit Ethernet ports in addition to 802.11ac and Bluetooth 4.0. It is in excellent condition. Comes as shown with power cord, no keyboard or mouse."
Razer Edge 5G Handheld Gaming Tablet 144hz,"Razer Edge 5G Handheld Gaming Android Tablet $175 No one beats our prices Please do not send offers Features: Qualcomm G3X Gen 1 CPU 6.8” FHD+ Touchscreen (2400x1080) Amoled 144hz Touch Screen 8GB Ram 128GB Storage Wifi BT Android os Price is for the handheld, controller and charger only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
Ayaneo Next Lite Handheld Gaming PC,"Ayaneo Next Lite Handheld Gaming PC $250 No one beats our prices Please do not send offers This unit has a upgraded ssd Features: AMD Ryzen 5 4500u 16GB Ram 2TB SSD AMD Graphics 1280 x 800 Touch Screen 60hz Display Wifi BT Windows 11 Price is for the laptop, case and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
AMD Ryzen 5 Hexacore Gaming PC Nvidia RTX 3060ti 8GB,"AMD Ryzen 5 Hexacore Gaming PC Nvidia RTX 3060ti 8GB $625 No one beats our prices Please do not send offers, we will not take them. This system is vr ready Features: AMD Ryzen 5 Hexacore CPU 16GB Ram 1TB Nvme SSD Glass Case with rgb fans Nvidia RTX 3060ti 8GB Windows 11 Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
Apple M1 Macbook Air 16GB Mac OS Sequoia,"M1 Macbook Air 16GB Ram Mac OS Sequoia $499 No one beats our prices Please do not send offers, we will not take them. These laptops have battery life of up to 18 hours! Features: Apple M1 8 Core CPU 16GB Ram 256GB SSD Wifi BT 13"" Retina Display Mac OS Sequoia Price is for the laptop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
AMD Ryzen 7 9800X3D Gaming PC AMD RX 9070 16GB,"AMD Ryzen 7 9800X3D Gaming PC AMD RX 9070 16GB $1899 No one beats our prices Please do not send offers, we will not take them. This pc is vr ready Features: AMD Ryzen 7 9800X3D 8 Core Liquid Cooled CPU 240 Rad Liquid Cooler 64GB DDR5 Ram 2TB Nvme SSD Gen 4 AMD RX 9070 16GB Dedicated Graphics Glass case with rgb fans Windows 11 Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
"Apple iMac 27"" 5k Retina All in One Desktop Mac OS Ventura","Apple iMac 27"" 5k Intel Quad Core All in One Desktop Mac OS Ventura $299 Please do not send offers, we will not take them. No one beats our prices! We have 13 of these in stock Features: 2017 Model Series Intel 3.4Ghz Quad Core i5 Processor 16GB Ram 256GB SSD AMD RX 570 4GB Dedicated Graphics Wifi BT 27"" 5k Display Mac OS Ventura installed Price is for the desktop and power cord only (we have keyboards available at additional cost if needed, but any usb or bluetooth keyboard and mice will work) Wired Light Up Keyboard and Mice Start at $30 (new) 24"" 144hz 1080p displays only $125!!!! 32"" QHD 165Hz Monitors $225 (used) $250 (new) Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
Dell Ultra Small Form Factro Desktops Intel 9th Gen Quad Core 16GB,"Dell Ultra Small Form Factor Desktops Intel 9th Gen Quad Core $150 No one beats our prices Please do not send offers, we will not take them. Features: Intel i3 9100 16GB Ram (expandable) 256GB M.2 SSD Wifi HDMI Display Port Ethernet Wifi Windows 11 Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $35 24"" 144hz - 165hz 1080p Displays only $125 27"" 144hz - 165HZ 1080p Displays only $150 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax"
Dell Latitude 5440 13th Gen i5/32GB/256GB/Warranty,"Dell Latitude 5440 enables maximum productivity in more places, running on a 13th Gen Intel Core processor. Advanced thermals with larger fans keep your device cool and quiet. A next-generation battery with ExpressCharge analyzes usage to extend runtime and charge faster when you need a boost in power. Advanced Charge prevents overcharging to extend battery life. Remarkably secure, offering Dell SafeID, Dell SafeBIOS, fingerprint reader, TPM chip, and lock slot options, this commercial laptop also passes MIL-STD 810H tests. ‍Latitude 5440 is one of Dell's most sustainable commercial PCs, developed with 64% more recycled and renewable plastics by weight than previous-generation models. 100% recycled and renewable packaging with multipack options for even less waste. Innovative use of biobased, ocean-bound, and postconsumer recycled plastics throughout your device. Wi-Fi 6E makes sure you're always connected at really fast speeds. Quickly connect to peripherals with a broad range of ports, including two USB Type-C/Thunderbolt 4.0 and HDMI 2.0. Dynamic doesn't begin to describe this duo: together, Windows 11 Professional and Dell Latitude 5440 create an outstanding experience. 1.6GHz Intel Core i5-1345U 10-core processor with up to 4.7GHz speed and 12MB cache memory 256GB SSD keeps your running programs active while your computer resumes from suspension in seconds Windows 11 Professional operating system provides an intuitive and user-friendly interface 32GB memory allows you to run multiple programs at the same time DDR4 memory technology for a high-performance solution Enjoy your entertainment in great quality with crisp Full HD (1920 x 1080) resolution 14"" screen provides a great movie watching experience Backlit keyboard lets you play not only during the day but also at night Intel Wi-Fi 6E AX211 (2 x 2, 802.11ax) and Bluetooth connectivity delivers a stronger, more reliable connection than before Meets or exceeds the ENERGY STAR and EPEAT Gold standards Advanced thermals with larger fans keep your device cool and quiet Next-generation battery with ExpressCharge analyzes usage to extend run time and charges faster when you need a boost in power Made with 18% recycled and renewable plastic ExpressConnect joins the best available network, prioritizes conferencing apps, and delivers fast data and video downloads with simultaneous multi-network connection Quickly connect to peripherals with a broad range of ports, including two USB Type-C/Thunderbolt 4.0 and HDMI 2.0 Optimized 16:9 screen with optional battery saving to maximize performance and keep your eyes comfortable Upgraded clickpad with improved feel for better productivity Call, chat, and make plans come to life with Teams on Windows 11 right from your PC regardless of what computer or phone or tablet they are on Manufacturer Warranty ***FEW AVAILABLE*** PRICE FAIR & FIRM***"
Dell Latitude 7290 i5/16GB/256GB/Windows 11 Pro,"The Dell Latitude 7290 laptop features an Intel Core i5 8th Gen. processor, 16GB RAM, and a 256GB SSD. With a 12.5-inch HD display, it is suitable for casual computing. The laptop runs on Windows 11 Pro and includes Intel HD Graphics, HDMI and USB 3.0 connectivity, Bluetooth, Wi-Fi, and a built-in webcam. It also has a black color, making it a sleek and versatile choice for everyday use. Processor Intel® Core™ i5-8350U @ 1.7 GHz / 3.6 GHz Max (4 Cores + HT) Memory 16GB DDR4 RAM Storage 256GB SSD Display 12.5-inch HD Anti-Glare Graphics Intel® HD Graphics 620 Operating System Windows 11Pro Webcam HD Webcam Connectivity Wi-Fi 802.11ac, Bluetooth 4.0, HDMI, USB 3.0, Ethernet (RJ-45) Battery Life Excellent condition ***PRICE FAIR & FIRM***. 2 Available"
