title,description,label,text,predicted_label,match,flagged,human_label,match_human
"Affordable HP Chromebook – 11.6"", 32GB, Great Condition","HP Chromebook 11.6” – Great for School, Work, or Streaming! ✅ Brand: HP ✅ Model: 11a-na0035nr ✅ Color: Ash Gray (Black) ✅ Screen Size: 11.6 Inches ✅ Storage: 32GB ✅ RAM: 4GB ✅ Operating System: Chrome OS ✅ Special Feature: Built-in stereo speakers This Chromebook is lightweight, fast, and perfect for students, browsing, video calls, and everyday use. Compact size makes it super portable. Gently used and in great working condition. 💵 Price: $80 OBO 🚗 Will deliver locally for $10",computers,"Affordable HP Chromebook – 11.6"", 32GB, Great Condition HP Chromebook 11.6” – Great for School, Work, or Streaming! ✅ Brand: HP ✅ Model: 11a-na0035nr ✅ Color: Ash Gray (Black) ✅ Screen Size: 11.6 Inches ✅ Storage: 32GB ✅ RAM: 4GB ✅ Operating System: Chrome OS ✅ Special Feature: Built-in stereo speakers This Chromebook is lightweight, fast, and perfect for students, browsing, video calls, and everyday use. Compact size makes it super portable. Gently used and in great working condition. 💵 Price: $80 OBO 🚗 Will deliver locally for $10",computers,True,,computers,True
Ergonomic Computer Chair,"Stylish computer chair with adjustments for neck, lumbar, seat angle, height and adjustable arms. Designed to support productivity and comfort.",computers,"Ergonomic Computer Chair Stylish computer chair with adjustments for neck, lumbar, seat angle, height and adjustable arms. Designed to support productivity and comfort.",computers,True,,computer_parts,False
Roy ally 2tb with Xg mobile 6850m and Nreal glasses,"Selling modded 2tb Rog Ally with custom heat sink back plate. Comes with Xg Mobile 6850m egpu, Killswitch full body case and a pair of Nreal glasses. Text Three15-six20-018four.",computers,"Roy ally 2tb with Xg mobile 6850m and Nreal glasses Selling modded 2tb Rog Ally with custom heat sink back plate. Comes with Xg Mobile 6850m egpu, Killswitch full body case and a pair of Nreal glasses. Text Three15-six20-018four.",computers,True,,computers,True
Dell Latitude 7480 Laptop,"Dell Latitude 7480 , Used, very little usage, like new. 14 inch diagonal screen, Intel Core I5 2.50 GHz, 16 GB ram, 256 GB SSD hard drive, Windows 11 Pro Version 24H2, HDMI, Ethernet and wireless, webcam, USB and USB-C ports, Backlit keyboard, SD card reader, and Codi Key cable lock included. See pictures, Local pickup Only. $170.00",computers,"Dell Latitude 7480 Laptop Dell Latitude 7480 , Used, very little usage, like new. 14 inch diagonal screen, Intel Core I5 2.50 GHz, 16 GB ram, 256 GB SSD hard drive, Windows 11 Pro Version 24H2, HDMI, Ethernet and wireless, webcam, USB and USB-C ports, Backlit keyboard, SD card reader, and Codi Key cable lock included. See pictures, Local pickup Only. $170.00",computers,True,,computers,True
"Lenovo 12"" Touchscree Chromebook *like new!*","This is an IBM Lenovo 12"" Chromebook that was used a handful of times. Comes with screen protector film still on it and never removed! The battery lasts forever it seems.",computers,"Lenovo 12"" Touchscree Chromebook *like new!* This is an IBM Lenovo 12"" Chromebook that was used a handful of times. Comes with screen protector film still on it and never removed! The battery lasts forever it seems.",computers,True,,computers,True
Thunderbolt 3 USB-C Docking station for PC/Mac - Dual Display,"Kensington Thunderbolt 3 Nano Docking station. 2x DisplayPort supports 2x 4k displays 2x USB3.2 gen 1 ports (rear) 1x Gigabit ethernet 1x upstream Thunderbolt 3 (rear) with 85w PD Front 1x USB-A 3.2 Gen 1 5Gbps 1x USB-C 3.2 Gen 1 1x headphone jack This is a great device to add your peripherals to your laptop and only have 1 cable to connect at your desk. Just upgraded to a monitor with a built in dock, so this is no longer necessary.",computers,"Thunderbolt 3 USB-C Docking station for PC/Mac - Dual Display Kensington Thunderbolt 3 Nano Docking station. 2x DisplayPort supports 2x 4k displays 2x USB3.2 gen 1 ports (rear) 1x Gigabit ethernet 1x upstream Thunderbolt 3 (rear) with 85w PD Front 1x USB-A 3.2 Gen 1 5Gbps 1x USB-C 3.2 Gen 1 1x headphone jack This is a great device to add your peripherals to your laptop and only have 1 cable to connect at your desk. Just upgraded to a monitor with a built in dock, so this is no longer necessary.",computers,True,,computer_parts,False
Apple 27” Thunderbolt Display A1407,"Apple 27” Thunderbolt Display A1407 2560x1440 3x USB ports 1x FireWire 1x Thunderbolt 2 1x Gigabit Ethernet NOTE: Magsafe1 to Magsafe2 adapter not included This is a fantastic monitor and works extremely well. I was using a pair of these with MBP 15, 19, and 2024 using the TB3 to TB2 Apple Adapters. For the listed price I will include the Apple TB3 to TB2 adapter for newer Macs ($40 Value). This is in good overall shape with no functional issues. There is a small dent in one upper corner and the thunderbolt 2 cable cover has split as shown. Neither affect the use.",computers,"Apple 27” Thunderbolt Display A1407 Apple 27” Thunderbolt Display A1407 2560x1440 3x USB ports 1x FireWire 1x Thunderbolt 2 1x Gigabit Ethernet NOTE: Magsafe1 to Magsafe2 adapter not included This is a fantastic monitor and works extremely well. I was using a pair of these with MBP 15, 19, and 2024 using the TB3 to TB2 Apple Adapters. For the listed price I will include the Apple TB3 to TB2 adapter for newer Macs ($40 Value). This is in good overall shape with no functional issues. There is a small dent in one upper corner and the thunderbolt 2 cable cover has split as shown. Neither affect the use.",computers,True,,computer_parts,False
Apple 27” Thunderbolt Display A1407 - Couple issues: Read Description,"Apple 27” Thunderbolt Display A1407 - Crack in glass, Magsafe plug has no power 2560x1440 3x USB ports 1x FireWire 1x Thunderbolt 2 1x Gigabit Ethernet NOTE: Magsafe1 to Magsafe2 adapter not included This is a fantastic monitor and works extremely well. I was using a pair of these with MBP 15, 19, and 2024 using the TB3 to TB2 Apple Adapters. For the listed price I will include the Apple TB3 to TB2 adapter for newer Macs ($40 value). This is in good overall shape with no functional issues. The Thunderbolt 2/Laptop power cable was replaced. The original wall power cable was missing, but another standard power cable is included and functions perfectly. The Bad: - The glass on the front has a crack in the upper left side. It does not really affect the use of the monitor, and wasn’t very noticeable to me. I used it for 3 years this way. You can purchase replacement glass for these and swap it easily, but it never bothered me enough to do it. (The glass is held on only with magnets!) - The Magsafe1 plug does not power the laptop it seems (tested 4/15). Since this was the secondary monitor and the newer laptops use USB-C, I never used this for power. The price was reduced to account for these 2 issues.",computers,"Apple 27” Thunderbolt Display A1407 - Couple issues: Read Description Apple 27” Thunderbolt Display A1407 - Crack in glass, Magsafe plug has no power 2560x1440 3x USB ports 1x FireWire 1x Thunderbolt 2 1x Gigabit Ethernet NOTE: Magsafe1 to Magsafe2 adapter not included This is a fantastic monitor and works extremely well. I was using a pair of these with MBP 15, 19, and 2024 using the TB3 to TB2 Apple Adapters. For the listed price I will include the Apple TB3 to TB2 adapter for newer Macs ($40 value). This is in good overall shape with no functional issues. The Thunderbolt 2/Laptop power cable was replaced. The original wall power cable was missing, but another standard power cable is included and functions perfectly. The Bad: - The glass on the front has a crack in the upper left side. It does not really affect the use of the monitor, and wasn’t very noticeable to me. I used it for 3 years this way. You can purchase replacement glass for these and swap it easily, but it never bothered me enough to do it. (The glass is held on only with magnets!) - The Magsafe1 plug does not power the laptop it seems (tested 4/15). Since this was the secondary monitor and the newer laptops use USB-C, I never used this for power. The price was reduced to account for these 2 issues.",computers,True,,computer_parts,False
Pro Music and Video Production System,"Lightly used pro music production desk in excellent condition. Around $6,000 in hardware and software included. This rig can be used for anything like pro video and music production, gaming, and streaming. If you're familiar with Native instruments then you know they're commonly used in creating film and TV scores. It's really too much to list and can go through them in person with a serious buyer. Over $2,500 in transferable Native Instruments apps and plug-ins including Komplete Kontrol, Kontakt 7, Cubase 13, Guitar Rig 5 and 6 Pro, and several professional studio quality instrument packages with thousands of live samples and presets. Hardware Included: -Intel NUC 11X Extreme PC with 11th Gen 8-core i9 CPU, 1TB 970 EVO Plus SSD, 32GB RAM, HP 2K Monitor -EVGA Geforce RTX 3070 XC3 Ultra LHR 08G-P5-3755-KL -Windows 11 Pro License -Native Instruments Komplete Kontrol S49 Mk2 Keyboard -Native Instruments Komplete Audio 2 Two-Channel Audio Interface -PreSonus Eris E3.5-3.5"" Near Field Studio Monitors -Audio Technica AT2035 Microphone Bundle with Pop Filter and Boom Arm -Tribedesigns Ariana 55 in. L-Shape Black Metal and Brown Wood Multi-Tier Desk -Additional Metal Under-desk Keyboard Tray and Hutch Tray -Keyboard, mouse, cables, etc. *Not included are the cello, laptop, camera, headphones, and stools in the full rig pic.",computers,"Pro Music and Video Production System Lightly used pro music production desk in excellent condition. Around $6,000 in hardware and software included. This rig can be used for anything like pro video and music production, gaming, and streaming. If you're familiar with Native instruments then you know they're commonly used in creating film and TV scores. It's really too much to list and can go through them in person with a serious buyer. Over $2,500 in transferable Native Instruments apps and plug-ins including Komplete Kontrol, Kontakt 7, Cubase 13, Guitar Rig 5 and 6 Pro, and several professional studio quality instrument packages with thousands of live samples and presets. Hardware Included: -Intel NUC 11X Extreme PC with 11th Gen 8-core i9 CPU, 1TB 970 EVO Plus SSD, 32GB RAM, HP 2K Monitor -EVGA Geforce RTX 3070 XC3 Ultra LHR 08G-P5-3755-KL -Windows 11 Pro License -Native Instruments Komplete Kontrol S49 Mk2 Keyboard -Native Instruments Komplete Audio 2 Two-Channel Audio Interface -PreSonus Eris E3.5-3.5"" Near Field Studio Monitors -Audio Technica AT2035 Microphone Bundle with Pop Filter and Boom Arm -Tribedesigns Ariana 55 in. L-Shape Black Metal and Brown Wood Multi-Tier Desk -Additional Metal Under-desk Keyboard Tray and Hutch Tray -Keyboard, mouse, cables, etc. *Not included are the cello, laptop, camera, headphones, and stools in the full rig pic.",computers,True,,computers,True
2010 mac book pro,2 2010 mac book pros parts only 1 has no battery no hd or ram screen good case good cond.2nd same has good battery no hd or ram for parts 40 each,computers,2010 mac book pro 2 2010 mac book pros parts only 1 has no battery no hd or ram screen good case good cond.2nd same has good battery no hd or ram for parts 40 each,computers,True,,computers,True
OptiPlex 7040 Micro Core i5-6500T with Monitor,Dell OptiPlex 7040 Micro Core i5-6500T 2.50 GHz 8 GB DDR4 Desktop MFF Fast PC windows 11 Pro Blue tooth & Wi fi 8 Gb DDR 4 RAM Microsoft Office Professional 2021+ 24 in HP monitor in great condition (HP2310m) Mouse and Keyboard included Interested Call show contact info,computers,OptiPlex 7040 Micro Core i5-6500T with Monitor Dell OptiPlex 7040 Micro Core i5-6500T 2.50 GHz 8 GB DDR4 Desktop MFF Fast PC windows 11 Pro Blue tooth & Wi fi 8 Gb DDR 4 RAM Microsoft Office Professional 2021+ 24 in HP monitor in great condition (HP2310m) Mouse and Keyboard included Interested Call show contact info,computers,True,,computers,True
Synology DS3612XS 12 Bay Diskstation NAS Diskless,"Synology DS3612XS 12-bay DiskStation NAS without any hard drives. 4 or 6 GB additional memory installed (can't remember, but paging doesn't exceed what's available). Works fine but it's an older unit (2012) that won't run the latest Synology operating system, so I replaced it with a more current Synology NAS. I had 8-8TB WD Red drives installed when I took it out of service 6 months ago. Synology documentation says ""Max capacity 12 x 3TB drives"" but it was able to use the larger drives just fine. Used it mostly as a Plex server and backup system for computers at home. Includes original box and packing material. Local pickup within reasonable distance preferred.",computers,"Synology DS3612XS 12 Bay Diskstation NAS Diskless Synology DS3612XS 12-bay DiskStation NAS without any hard drives. 4 or 6 GB additional memory installed (can't remember, but paging doesn't exceed what's available). Works fine but it's an older unit (2012) that won't run the latest Synology operating system, so I replaced it with a more current Synology NAS. I had 8-8TB WD Red drives installed when I took it out of service 6 months ago. Synology documentation says ""Max capacity 12 x 3TB drives"" but it was able to use the larger drives just fine. Used it mostly as a Plex server and backup system for computers at home. Includes original box and packing material. Local pickup within reasonable distance preferred.",computers,True,,computers,True
Pro Duplicator DVD CD Copier with 1TB Hard Drive,Very good condition.,computers,Pro Duplicator DVD CD Copier with 1TB Hard Drive Very good condition.,computers,True,,computers,True
Samsung Galaxy Flex Book,Samsung galaxy flex book 13.5 in touch screen in like new condition barely used,computers,Samsung Galaxy Flex Book Samsung galaxy flex book 13.5 in touch screen in like new condition barely used,computers,True,,computers,True
HP Toner Cartridge ~ 12A,"HP Laserjet Toner Cartridge, #12A Black. NIB, never opened. Compatible with models shown in photo. This is over $100 online at Staples (& higher in the store) Click the ""more ads"" link to see all my stuff & let's make a deal! Serious inquiries only. I respond to all emails but have occasional email issues so if you don't hear back from me, please write again. Located in Irondequoit & will meet at the Exchange Zone in front of the IPD (Public Safety Bldg. behind the town hall, see photo). No holds, FCFS As is, cash only, local pick-up only ~ will not deliver or ship",computers,"HP Toner Cartridge ~ 12A HP Laserjet Toner Cartridge, #12A Black. NIB, never opened. Compatible with models shown in photo. This is over $100 online at Staples (& higher in the store) Click the ""more ads"" link to see all my stuff & let's make a deal! Serious inquiries only. I respond to all emails but have occasional email issues so if you don't hear back from me, please write again. Located in Irondequoit & will meet at the Exchange Zone in front of the IPD (Public Safety Bldg. behind the town hall, see photo). No holds, FCFS As is, cash only, local pick-up only ~ will not deliver or ship",computer_parts,False,Potentially miscategorized,computer_parts,True
Elgato Facecam - 1080p60 True Full HD Webcam $90,"Capture your best moments in stunning clarity with the Elgato Facecam. This premium webcam delivers true Full HD at 1080p60, perfect for streaming, video calls, content creation, and professional meetings. Key Features: True 1080p at 60fps for ultra-smooth, crisp video Sony STARVIS sensor for excellent low-light performance Fixed focus lens designed specifically for face capture USB 3.0 connection for fast, uncompressed video transfer Compatible with Windows and macOS Condition: Gently used and fully functional, this Facecam is in like new condition with no cosmetic or performance issues. Tested and cleaned—ready to plug and play. Whether you're going live on Twitch, recording YouTube content, or hopping on Zoom calls, the Elgato Facecam delivers professional-grade video every time.",computers,"Elgato Facecam - 1080p60 True Full HD Webcam $90 Capture your best moments in stunning clarity with the Elgato Facecam. This premium webcam delivers true Full HD at 1080p60, perfect for streaming, video calls, content creation, and professional meetings. Key Features: True 1080p at 60fps for ultra-smooth, crisp video Sony STARVIS sensor for excellent low-light performance Fixed focus lens designed specifically for face capture USB 3.0 connection for fast, uncompressed video transfer Compatible with Windows and macOS Condition: Gently used and fully functional, this Facecam is in like new condition with no cosmetic or performance issues. Tested and cleaned—ready to plug and play. Whether you're going live on Twitch, recording YouTube content, or hopping on Zoom calls, the Elgato Facecam delivers professional-grade video every time.",computers,True,,computer_parts,False
Gaming PC $3300,CPU: Intel Core i9-14900KF @ 3.20 GHz GPU: NVIDIA RTX 4090 RAM: 128 GB Storage: 2TB SSD + 1TB SSD Motherboard: Z790 GAMING WIFI7,computers,Gaming PC $3300 CPU: Intel Core i9-14900KF @ 3.20 GHz GPU: NVIDIA RTX 4090 RAM: 128 GB Storage: 2TB SSD + 1TB SSD Motherboard: Z790 GAMING WIFI7,computers,True,,computers,True
PULSAR eS Gaming Arm Sleeve for Esports Gaming Compression Sleeve (Fin,Size - Large,computers,PULSAR eS Gaming Arm Sleeve for Esports Gaming Compression Sleeve (Fin Size - Large,computers,True,,computer_parts,False
Monitor: Zowie XL2586X 540Hz Esports Monitor – 24.5” DyAc™ 2 $650,"24.5” FHD (1920x1080), 540Hz Fast TN panel with DyAc™ 2 tech Built for competitive FPS gaming Adjustable stand, shield, and full settings",computers,"Monitor: Zowie XL2586X 540Hz Esports Monitor – 24.5” DyAc™ 2 $650 24.5” FHD (1920x1080), 540Hz Fast TN panel with DyAc™ 2 tech Built for competitive FPS gaming Adjustable stand, shield, and full settings",computers,True,,computer_parts,False
Audio Radar – Visual Gaming Audio Aid $275,"Selling my Audio Radar, used since August 2024, in excellent condition. This device converts in-game audio (like footsteps, gunfire, etc.) into visual cues through LED indicators and perfect for enhanced awareness or accessibility in competitive games. Works with PC, Xbox, and PlayStation Great for gamers who want an edge or those who are deaf/hard of hearing/hearing Includes all original parts and works perfectly",computers,"Audio Radar – Visual Gaming Audio Aid $275 Selling my Audio Radar, used since August 2024, in excellent condition. This device converts in-game audio (like footsteps, gunfire, etc.) into visual cues through LED indicators and perfect for enhanced awareness or accessibility in competitive games. Works with PC, Xbox, and PlayStation Great for gamers who want an edge or those who are deaf/hard of hearing/hearing Includes all original parts and works perfectly",computers,True,,computer_parts,False
Laptop Repairs - Screen replacements,"Laptop Repairs - Screen replacements Email me with the issue your having and I will provide an estimate. I do any repairs, but focusing on screen replacements because places are overcharging far to much for that service. I overheard someone the other day talking about their $1800 laptop that they cracked the screen on and the local computer place they called quoted them over a grand to replace the screen. I was shocked. Some of these places are charging the price of a whole new laptop to fix your old one. Most LCD replacement screens run $50-100 on ebay. I would research the part you need and send you a link so you can purchase the part yourself (no markups on parts) Then when you are available to meet, bring the part and I can do the install. I'd charge $80 for labor on an LCD replacement. Affordable rates and honest work I could meet you at a coffee place and do the replacement part or repair while you have a coffee. You can also drop off at house and pick up when ready if prefered",computers,"Laptop Repairs - Screen replacements Laptop Repairs - Screen replacements Email me with the issue your having and I will provide an estimate. I do any repairs, but focusing on screen replacements because places are overcharging far to much for that service. I overheard someone the other day talking about their $1800 laptop that they cracked the screen on and the local computer place they called quoted them over a grand to replace the screen. I was shocked. Some of these places are charging the price of a whole new laptop to fix your old one. Most LCD replacement screens run $50-100 on ebay. I would research the part you need and send you a link so you can purchase the part yourself (no markups on parts) Then when you are available to meet, bring the part and I can do the install. I'd charge $80 for labor on an LCD replacement. Affordable rates and honest work I could meet you at a coffee place and do the replacement part or repair while you have a coffee. You can also drop off at house and pick up when ready if prefered",computers,True,,computer_parts,False
Mac Magic Keyboard and Magic Trackpad,Or best offer. I got a new computer and have no need for these. Bluetooth and rechargeable! Work perfectly!,computers,Mac Magic Keyboard and Magic Trackpad Or best offer. I got a new computer and have no need for these. Bluetooth and rechargeable! Work perfectly!,computers,True,,computer_parts,False
AMD Ryzen 7 9800X3D 64GB DDR5 Nvidia RTX 4070ti Super 16GB,"AMD Ryzen 7 9800X3D AM5 Gaming PC 64GB DDR5 Nvidia RTX 4070ti Super 16GB $1999 No one beats our prices Please do not send offers This pc is vr ready WE HAVE TONS OF OTHER PCS! Check us out www.jeremiahscomputerstore.com facebook.com/jeremiahscomputerstore Features: AMD Ryzen 7 9800X3D 8 Core Liquid Cooled CPU 360 Rad Liquid Cooler 64GB DDR5 Ram 2TB Nvme Gen 4 SSD Nvidia RTX 4070ti Super 16GB Dedicated Graphics Glass case with 9 x rgb fans Windows 11 Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax",computers,"AMD Ryzen 7 9800X3D 64GB DDR5 Nvidia RTX 4070ti Super 16GB AMD Ryzen 7 9800X3D AM5 Gaming PC 64GB DDR5 Nvidia RTX 4070ti Super 16GB $1999 No one beats our prices Please do not send offers This pc is vr ready WE HAVE TONS OF OTHER PCS! Check us out www.jeremiahscomputerstore.com facebook.com/jeremiahscomputerstore Features: AMD Ryzen 7 9800X3D 8 Core Liquid Cooled CPU 360 Rad Liquid Cooler 64GB DDR5 Ram 2TB Nvme Gen 4 SSD Nvidia RTX 4070ti Super 16GB Dedicated Graphics Glass case with 9 x rgb fans Windows 11 Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax",computers,True,,computers,True
AMD Ryzen 7 9800X3D Gaming PC Nvidia RTX 4080 16GB,"AMD Ryzen 7 9800X3D Gaming PC Nvidia RTX 4080 16GB $2299 No one beats our prices Please do not send offers, we will not take them. WE HAVE TONS OF OTHER UNITS!!! www.jeremiahscomputerstore.com facebook.com/jeremiahscomputerstore Features: AMD Ryzen 7 9800X3d 8 Core CPU 360 Rad Liquid Cooler 64GB DDR5 Ram 2TB Nvme Gen 4 SSD Nvidia RTX 408016GB Dedicated Graphics Glass case with rgb fans 10 X RGB FANS! Windows 11 Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax",computers,"AMD Ryzen 7 9800X3D Gaming PC Nvidia RTX 4080 16GB AMD Ryzen 7 9800X3D Gaming PC Nvidia RTX 4080 16GB $2299 No one beats our prices Please do not send offers, we will not take them. WE HAVE TONS OF OTHER UNITS!!! www.jeremiahscomputerstore.com facebook.com/jeremiahscomputerstore Features: AMD Ryzen 7 9800X3d 8 Core CPU 360 Rad Liquid Cooler 64GB DDR5 Ram 2TB Nvme Gen 4 SSD Nvidia RTX 408016GB Dedicated Graphics Glass case with rgb fans 10 X RGB FANS! Windows 11 Price is for the desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) Mechanical Keyboard and Mouse Sets $40 24"" 144hz 1080p displays only $125!!!! 34"" Curved 3440x1440 165hz Gaming Monitors $250 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax",computers,True,,computers,True
Intel Core i9 16 Core Liquid Cooled Gaming PC AMD RX 7900XTX 24GB,"Intel Core i9 16 Core Liquid Cooled Gaming PC AMD RX 7900XTX 24GB $1799 Please do not send offers, we will not take them. No one beats our prices! Features: Intel Core i9 12900k 16 Core Liquid Cooled CPU 64GB DDR5 Ram 1TB Nvme SSD AMD RX 7900xtx 24GB Dedicated Graphics Wifi Windows 11 Price is for the Desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) 24"" 144hz 1080p displays only $125!!!! 27"" 1080p 180Hz $150 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax www.jeremiahscomputerstore.com facebook.com/jeremiahscomputerstore",computers,"Intel Core i9 16 Core Liquid Cooled Gaming PC AMD RX 7900XTX 24GB Intel Core i9 16 Core Liquid Cooled Gaming PC AMD RX 7900XTX 24GB $1799 Please do not send offers, we will not take them. No one beats our prices! Features: Intel Core i9 12900k 16 Core Liquid Cooled CPU 64GB DDR5 Ram 1TB Nvme SSD AMD RX 7900xtx 24GB Dedicated Graphics Wifi Windows 11 Price is for the Desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) 24"" 144hz 1080p displays only $125!!!! 27"" 1080p 180Hz $150 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax www.jeremiahscomputerstore.com facebook.com/jeremiahscomputerstore",computers,True,,computers,True
ipad 9 gen 256 gb,like new only 3 weeks old not for me too small show contact info,computers,ipad 9 gen 256 gb like new only 3 weeks old not for me too small show contact info,computers,True,,computers,True
AMD Ryzen 5 7600 Hexacore Gaming PC 32GB DDR5 AMD RX 7600,"Amd Ryzen 5 7600 Hexacore AM5 Gaming PC 32GB DDR5 AMD RX 7600 $799 Please do not send offers, we will not take them. No one beats our prices! Features: AMD Ryzen 5 7600 Hexacore CPU 32GB DDR5 Ram 1TB Nvme SSD AMD RX 7600 8GB Dedicated Graphics Wifi Windows 11 Price is for the Desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) 24"" 144hz 1080p displays only $125!!!! 27"" 1080p 180Hz $150 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax www.jeremiahscomputerstore.com we have lots more units!!!!",computers,"AMD Ryzen 5 7600 Hexacore Gaming PC 32GB DDR5 AMD RX 7600 Amd Ryzen 5 7600 Hexacore AM5 Gaming PC 32GB DDR5 AMD RX 7600 $799 Please do not send offers, we will not take them. No one beats our prices! Features: AMD Ryzen 5 7600 Hexacore CPU 32GB DDR5 Ram 1TB Nvme SSD AMD RX 7600 8GB Dedicated Graphics Wifi Windows 11 Price is for the Desktop and power cord only Wired Light Up Keyboard and Mice Start at $30 (new) 24"" 144hz 1080p displays only $125!!!! 27"" 1080p 180Hz $150 Jeremiah's Computer Store and Repairs LLC 3898 Lake Ave Rochester NY 14612 Store Hours 12-4 7 Days a Week All units carry a 90 Day Warranty (see store for details) All Prices as listed plus tax www.jeremiahscomputerstore.com we have lots more units!!!!",computers,True,,computers,True
Macpro Book,In great condition. Ready to use,computers,Macpro Book In great condition. Ready to use,computers,True,,computers,True
Various Refurbished/Upgraded Computers,"These computers have been cleaned up, clean operating system installed and have been upgraded to Solid State Drives. These are obviously older machines but should be fine for most day to day things. They are not high end gaming machines, these came from office environments where they were used mainly for email, office applications, web browsing. I'm very busy, so I'm sorry about any slow responses. If any sell I will update the listing. Thank You. Dell Inspiron 3650 Intel i5-6400 CPU 8GB RAM 1TB SSD Hard Drive Nvidia GeForce GT730 Video Card $150 Dell Inspiron 3670 Intel i5-8400 12GB RAM 256GB SSD Hard Drive Windows 11 Home $200 Dell Inspiron 3668 Intel i5-7400 8GB RAM 1TB SSD Hard Drive Intel HD630 Video $175 Acer Aspire TC-885 Intel i5-8400 8GB RAM 1TB SSD Hard Drive $200 Dell Inspiron 3668 Intel i5-7400 8GB RAM 500GB SSD Hard Drive Intel HD630 Video Windows 10 Home $165",computers,"Various Refurbished/Upgraded Computers These computers have been cleaned up, clean operating system installed and have been upgraded to Solid State Drives. These are obviously older machines but should be fine for most day to day things. They are not high end gaming machines, these came from office environments where they were used mainly for email, office applications, web browsing. I'm very busy, so I'm sorry about any slow responses. If any sell I will update the listing. Thank You. Dell Inspiron 3650 Intel i5-6400 CPU 8GB RAM 1TB SSD Hard Drive Nvidia GeForce GT730 Video Card $150 Dell Inspiron 3670 Intel i5-8400 12GB RAM 256GB SSD Hard Drive Windows 11 Home $200 Dell Inspiron 3668 Intel i5-7400 8GB RAM 1TB SSD Hard Drive Intel HD630 Video $175 Acer Aspire TC-885 Intel i5-8400 8GB RAM 1TB SSD Hard Drive $200 Dell Inspiron 3668 Intel i5-7400 8GB RAM 500GB SSD Hard Drive Intel HD630 Video Windows 10 Home $165",computers,True,,computers,True
I'd like to echo device,We only use the Alexa AA couple of times,computers,I'd like to echo device We only use the Alexa AA couple of times,computers,True,,computer_parts,False
"New, sealed. Logitech wireless mouse M220","Logitech wireless mouse M220. Brand New, still in its original sealed package, recently purchased from a local store. (See pictures.) Reason for sale: duplicate Asking price: $15.",computers,"New, sealed. Logitech wireless mouse M220 Logitech wireless mouse M220. Brand New, still in its original sealed package, recently purchased from a local store. (See pictures.) Reason for sale: duplicate Asking price: $15.",computers,True,,computer_parts,False
"New, sealed. Logitech wireless mouse M325","Logitech wireless mouse M325. Brand New, still in its original sealed package, recently purchased from a local store. (See picture.) Reason for sale: duplicate Asking $20.",computers,"New, sealed. Logitech wireless mouse M325 Logitech wireless mouse M325. Brand New, still in its original sealed package, recently purchased from a local store. (See picture.) Reason for sale: duplicate Asking $20.",computers,True,,computer_parts,False
Sylvania LCD monitor,Sylvani LCD monitor. Perfectly fine working condition. Smoke free home. Feel free to make an offer.,computers,Sylvania LCD monitor Sylvani LCD monitor. Perfectly fine working condition. Smoke free home. Feel free to make an offer.,computers,True,,computer_parts,False
